features,dataset,query,ref,corr,fa,miss,p_fa,p_miss,mtwv
bnf,wrm-pd,T30-W-14,1,1,13,0,0.010887772194304857,0,0.9620645041215636
bnf,wrm-pd,T30-W-15,1,1,0,0,0,0,1
bnf,wrm-pd,T30-W-16,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T30-W-17,2,2,6,0,0.005029337803855826,0,0.9824766334081425
bnf,wrm-pd,T30-W-18,1,1,0,0,0,0,1
bnf,wrm-pd,T30-W-19,1,0,2,1,0.0016736401673640166,1,-0.005831346260553927
bnf,wrm-pd,T30-W-2,2,1,1,1,8.375209380234506e-4,0.5,0.497081884932428
bnf,wrm-pd,T30-W-20,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T30-W-21,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T30-W-22,1,1,0,0,0,0,1
bnf,wrm-pd,T30-W-23,18,13,40,5,0.0338409475465313,0.2777777777777778,0.6043125981721036
bnf,wrm-pd,T30-W-24,7,5,4,2,0.0033613445378151263,0.2857142857142857,0.7025740188548537
bnf,wrm-pd,T30-W-25,2,2,4,0,0.003352891869237217,0,0.9883177556054283
bnf,wrm-pd,T30-W-26,1,1,103,0,0.08626465661641541,0,0.699434148040081
bnf,wrm-pd,T30-W-27,1,0,0,1,0,1,0
bnf,wrm-pd,T30-W-28,1,1,54,0,0.04522613065326633,0,0.8424217863511104
bnf,wrm-pd,T30-W-29,1,1,0,0,0,0,1
bnf,wrm-pd,T30-W-3,1,1,0,0,0,0,1
bnf,wrm-pd,T30-W-30,3,3,72,0,0.06040268456375839,0,0.7895431911669193
bnf,wrm-pd,T30-W-31,1,1,2,0,0.0016750418760469012,0,0.994163769864856
bnf,wrm-pd,T30-W-32,1,1,0,0,0,0,1
bnf,wrm-pd,T30-W-33,1,0,0,1,0,1,0
bnf,wrm-pd,T30-W-34,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T30-W-35,1,1,81,0,0.0678391959798995,0,0.7636326795266656
bnf,wrm-pd,T30-W-36,1,1,21,0,0.017587939698492462,0,0.9387195835809874
bnf,wrm-pd,T30-W-4,8,6,40,2,0.0336417157275021,0.25,0.6327845453093018
bnf,wrm-pd,T30-W-5,2,1,60,1,0.05025125628140704,0.5,0.3249130959456782
bnf,wrm-pd,T30-W-6,1,0,0,1,0,1,0
bnf,wrm-pd,T30-W-7,2,2,21,0,0.01760268231349539,0,0.9386682169284987
bnf,wrm-pd,T30-W-8,2,2,3,0,0.002514668901927913,0,0.9912383167040713
bnf,wrm-pd,T30-W-9,4,4,45,0,0.037783375314861464,0,0.8683540532488285
bnf,wrm-pd,T31-W-1,38,37,196,1,0.1692573402417962,0.02631578947368418,0.3839528110673549
bnf,wrm-pd,T31-W-10,4,4,4,0,0.0033585222502099076,0,0.9882981380665625
bnf,wrm-pd,T31-W-11,7,7,94,0,0.07912457912457913,0,0.7243118158888768
bnf,wrm-pd,T31-W-12,1,0,0,1,0,1,0
bnf,wrm-pd,T31-W-13,1,1,2,0,0.0016750418760469012,0,0.994163769864856
bnf,wrm-pd,T31-W-14,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
bnf,wrm-pd,T31-W-15,1,1,0,0,0,0,1
bnf,wrm-pd,T31-W-16,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T31-W-17,1,1,18,0,0.01507537688442211,0,0.9474739287837035
bnf,wrm-pd,T31-W-18,1,1,0,0,0,0,1
bnf,wrm-pd,T31-W-19,2,2,7,0,0.00586756077116513,0,0.9795560723094996
bnf,wrm-pd,T31-W-2,1,1,0,0,0,0,1
bnf,wrm-pd,T31-W-20,1,1,10,0,0.008375209380234505,0,0.9708188493242798
bnf,wrm-pd,T31-W-21,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T31-W-22,1,1,0,0,0,0,1
bnf,wrm-pd,T31-W-23,1,1,12,0,0.010050251256281407,0,0.9649826191891356
bnf,wrm-pd,T31-W-24,1,1,5,0,0.0041876046901172526,0,0.9854094246621399
bnf,wrm-pd,T31-W-25,2,2,39,0,0.03269069572506287,0,0.8860981171529261
bnf,wrm-pd,T31-W-26,2,2,2,0,0.0016764459346186086,0,0.9941588778027142
bnf,wrm-pd,T31-W-27,8,5,23,3,0.019327731092436976,0.375,0.557657751272552
bnf,wrm-pd,T31-W-28,1,1,0,0,0,0,1
bnf,wrm-pd,T31-W-29,10,2,64,8,0.053646269907795474,0.8,0.01308408968685304
bnf,wrm-pd,T31-W-3,1,0,0,1,0,1,0
bnf,wrm-pd,T31-W-30,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T31-W-4,1,1,0,0,0,0,1
bnf,wrm-pd,T31-W-5,1,1,5,0,0.0041876046901172526,0,0.9854094246621399
bnf,wrm-pd,T31-W-6,1,0,1,1,8.368200836820083e-4,1,-0.0029156731302770744
bnf,wrm-pd,T31-W-7,33,29,134,4,0.11492281303602059,0.12121212121212122,0.47837043594803785
bnf,wrm-pd,T31-W-8,1,0,0,1,0,1,0
bnf,wrm-pd,T31-W-9,1,1,2,0,0.0016750418760469012,0,0.994163769864856
bnf,wrm-pd,T32-W-1,1,0,57,1,0.04769874476987448,1,-0.16619336842578836
bnf,wrm-pd,T32-W-2,1,1,115,0,0.09631490787269682,0,0.6644167672292165
bnf,wrm-pd,T32-W-3,2,0,14,2,0.011715481171548118,1,-0.04081942382387793
bnf,wrm-pd,T32-W-4,4,4,0,0,0,0,1
bnf,wrm-pd,T32-W-5,1,1,9,0,0.007537688442211055,0,0.9737369643918518
bnf,wrm-pd,T32-W-6,2,2,4,0,0.003352891869237217,0,0.9883177556054283
bnf,wrm-pd,T33-W-1,3,3,98,0,0.08221476510067115,0,0.71354489908830665
bnf,wrm-pd,T33-W-2,3,3,66,0,0.05536912751677853,0,0.8070812585696759
bnf,wrm-pd,T33-W-3,1,1,0,0,0,0,1
bnf,wrm-pd,T33-W-4,2,2,37,0,0.03101424979044426,0,0.8919392393502119
bnf,wrm-pd,T33-W-5,2,1,54,1,0.04522613065326633,0.5,0.3424217863511104
bnf,wrm-pd,T34-W-1,8,5,85,3,0.07142857142857142,0.375,0.376126472094214
bnf,wrm-pd,T34-W-2,1,0,3,1,0.002510460251046025,1,-0.008747019390831001
bnf,wrm-pd,T34-W-3,3,1,23,2,0.019262981574539362,0.6666666666666667,0.26621668677917654
bnf,wrm-pd,T34-W-4,4,4,30,0,0.02518891687657431,0,0.9122360354992191
bnf,wrm-pd,T34-W-5,2,2,47,0,0.039396479463537304,0,0.8627336283637828
bnf,wrm-pd,T34-W-6,1,1,49,0,0.04103852596314908,0,0.8570123616889705
bnf,wrm-pd,T35-W-1,1,1,113,0,0.09463986599664992,0,0.6702529973643606
bnf,wrm-pd,T35-W-10,1,1,0,0,0,0,1
bnf,wrm-pd,T35-W-11,2,2,38,0,0.03185247275775356,0,0.889018678251569
bnf,wrm-pd,T35-W-12,7,6,34,1,0.028595458368376788,0.1428571428571429,0.7575097206557636
bnf,wrm-pd,T35-W-2,3,3,44,0,0.03691275167785235,0,0.8713875057131173
bnf,wrm-pd,T35-W-3,6,6,83,0,0.06980656013456686,0,0.7567779315168013
bnf,wrm-pd,T35-W-4,10,5,19,5,0.015966386554621848,0.5,0.4443694467034125
bnf,wrm-pd,T35-W-5,2,2,70,0,0.0586756077116513,0,0.7955607230949956
bnf,wrm-pd,T35-W-6,3,2,52,1,0.04358759430008382,0.33333333333333337,0.5147974895372348
bnf,wrm-pd,T35-W-7,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
bnf,wrm-pd,T35-W-8,1,1,43,0,0.036013400335008376,0,0.8745210520944027
bnf,wrm-pd,T35-W-9,1,1,30,0,0.02512562814070352,0,0.9124565479728391
bnf,wrm-pd,T36-W-1,1,0,18,1,0.01506276150627615,1,-0.052482116344985785
bnf,wrm-pd,T36-W-10,7,7,89,0,0.07491582491582492,0,0.7389760810011705
bnf,wrm-pd,T36-W-11,2,1,33,1,0.02763819095477387,0.5,0.40370220277012303
bnf,wrm-pd,T36-W-2,1,1,124,0,0.10385259631490787,0,0.6381537316210684
bnf,wrm-pd,T36-W-3,1,1,11,0,0.009212730318257957,0,0.9679007342567076
bnf,wrm-pd,T36-W-4,1,1,12,0,0.010050251256281407,0,0.9649826191891356
bnf,wrm-pd,T36-W-5,2,2,39,0,0.03269069572506287,0,0.8860981171529261
bnf,wrm-pd,T36-W-6,2,2,76,0,0.06370494551550712,0,0.7780373565031381
bnf,wrm-pd,T36-W-7,1,0,32,1,0.026778242677824266,1,-0.09330154016886372
bnf,wrm-pd,T36-W-8,2,1,59,1,0.049413735343383586,0.5,0.3278312110132502
bnf,wrm-pd,T36-W-9,1,1,18,0,0.01507537688442211,0,0.9474739287837035
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-1,4,2,10,2,0.008382229673093043,0.5,0.47079438901357085
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-10,7,6,12,1,0.010092514718250631,0.1428571428571429,0.8219782207356476
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-11,1,1,9,0,0.007537688442211055,0,0.9737369643918518
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-12,2,2,6,0,0.005029337803855826,0,0.9824766334081425
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-13,5,5,20,0,0.01680672268907563,0,0.9414415228456974
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-14,2,2,168,0,0.14082145850796313,0,0.5093457354279893
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-15,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-16,1,1,8,0,0.006700167504187605,0,0.9766550794594238
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-17,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-18,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-2,1,1,19,0,0.015912897822445562,0,0.9445558137161314
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-3,4,2,3,2,0.002514668901927913,0.5,0.49123831670407125
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-4,4,4,19,0,0.01595298068849706,0,0.9444161558161721
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-5,7,7,18,0,0.015151515151515152,0,0.9472086455957424
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-6,4,4,18,0,0.015113350125944584,0,0.9473416212995315
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-7,69,69,66,0,0.0586145648312611,0,0.7957734104929429
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-8,30,10,29,20,0.024472573839662448,0.6666666666666667,0.2480652722955703
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T01-W-9,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-1,16,12,17,4,0.014370245139475908,0.25,0.6999307695337472
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-10,2,2,24,0,0.020117351215423303,0,0.9299065336325699
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-11,1,1,5,0,0.0041876046901172526,0,0.9854094246621399
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-12,2,2,71,0,0.05951383067896061,0,0.7926401619963527
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-13,2,0,2,2,0.0016736401673640166,1,-0.005831346260553927
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-14,2,2,83,0,0.06957250628667226,0,0.7575934288126376
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-15,2,2,17,0,0.014249790444258172,0,0.9503504613230703
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-2,6,6,11,0,0.009251471825063078,0,0.967765749960058
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-3,3,3,34,0,0.028523489932885907,0,0.9006176180510452
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-4,5,5,27,0,0.0226890756302521,0,0.9209460558416915
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-5,2,2,22,0,0.018440905280804692,0,0.9357476558298558
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-6,6,6,9,0,0.007569386038687973,0,0.9736265226945929
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-7,1,1,25,0,0.020938023450586266,0,0.9270471233106993
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-8,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T02-W-9,2,2,10,0,0.008382229673093043,0,0.9707943890135708
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T03-W-1,3,3,53,0,0.044463087248322146,0,0.8450804046089823
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T03-W-2,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T03-W-3,7,7,2,0,0.0016835016835016834,0,0.9941342939550825
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T03-W-4,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T03-W-5,1,1,40,0,0.03350083752093802,0,0.8832753972971188
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T03-W-6,2,2,6,0,0.005029337803855826,0,0.9824766334081425
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-1,3,3,32,0,0.026845637583892617,0,0.9064636405186308
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-10,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-2,2,2,6,0,0.005029337803855826,0,0.9824766334081425
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-3,15,6,17,9,0.014297729184188394,0.6,0.3501834317564533
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-4,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-5,1,1,20,0,0.01675041876046901,0,0.9416376986485594
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-6,1,1,58,0,0.048576214405360134,0,0.8307493260808223
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-7,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-8,8,8,88,0,0.07413647851727043,0,0.7416915026285356
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T04-W-9,4,0,0,4,0,1,0
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T05-W-1,3,3,5,0,0.0041946308724832215,0,0.985384943831036
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T05-W-2,1,1,15,0,0.01256281407035176,0,0.9562282739864195
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T05-W-3,1,1,26,0,0.021775544388609715,0,0.9241290082431273
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-1,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-10,2,2,74,0,0.06202849958088852,0,0.7838784787004239
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-11,6,5,3,1,0.0025210084033613447,0.16666666666666663,0.824549561760188
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-12,2,2,22,0,0.018440905280804692,0,0.9357476558298558
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-2,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-3,1,0,0,1,0,1,0
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-4,2,1,11,1,0.009212730318257957,0.5,0.46790073425670764
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-5,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-6,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-7,23,11,0,12,0,0.5217391304347826,0.4782608695652174
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-8,8,7,27,1,0.022727272727272728,0.125,0.7958129683936135
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T06-W-9,1,1,101,0,0.08458961474036851,0,0.705270378175225
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T07-W-1,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T07-W-2,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T07-W-3,2,2,6,0,0.005029337803855826,0,0.9824766334081425
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T07-W-4,2,2,60,0,0.050293378038558254,0,0.8247663340814249
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T07-W-5,1,1,22,0,0.018425460636515914,0,0.9358014685134153
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T07-W-6,1,1,66,0,0.05527638190954774,0,0.8074044055402461
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-1,8,8,54,0,0.04549283909014322,0,0.8414925129766013
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-10,1,1,35,0,0.02931323283082077,0,0.8978659726349789
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-11,1,1,22,0,0.018425460636515914,0,0.9358014685134153
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-12,1,1,35,0,0.02931323283082077,0,0.8978659726349789
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-2,1,1,11,0,0.009212730318257957,0,0.9679007342567076
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-3,1,1,8,0,0.006700167504187605,0,0.9766550794594238
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-4,1,1,6,0,0.005025125628140704,0,0.9824913095945679
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-5,1,1,114,0,0.09547738693467336,0,0.6673348822967886
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-6,2,2,6,0,0.005029337803855826,0,0.9824766334081425
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-7,2,2,11,0,0.009220452640402346,0,0.9678738279149279
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-8,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T08-W-9,1,1,21,0,0.017587939698492462,0,0.9387195835809874
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-1,1,1,6,0,0.005025125628140704,0,0.9824913095945679
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-10,1,1,10,0,0.008375209380234505,0,0.9708188493242798
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-11,1,1,79,0,0.0661641541038526,0,0.7694689096618097
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-2,2,2,14,0,0.01173512154233026,0,0.9591121446189991
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-3,1,1,2,0,0.0016750418760469012,0,0.994163769864856
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-4,1,1,100,0,0.08375209380234507,0,0.708188493242797
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-5,7,7,38,0,0.03198653198653199,0,0.8885515851465672
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-6,1,1,123,0,0.10301507537688442,0,0.6410718466886403
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-7,1,1,39,0,0.032663316582914576,0,0.8861935123646908
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-8,1,1,7,0,0.005862646566164154,0,0.9795731945269958
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T09-W-9,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T10-W-1,19,19,48,0,0.04081632653061224,0,0.857786555482408
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T10-W-2,2,2,17,0,0.014249790444258172,0,0.9503504613230703
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T10-W-3,3,3,2,0,0.0016778523489932886,0,0.9941539775324144
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T10-W-4,2,2,50,0,0.041911148365465216,0,0.853971945067854
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T10-W-5,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T10-W-6,5,2,2,3,0.0016764459346186086,0.6,0.3941588778027142
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T11-W-1,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T11-W-2,1,1,19,0,0.015912897822445562,0,0.9445558137161314
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T11-W-3,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T11-W-4,2,2,11,0,0.009220452640402346,0,0.9678738279149279
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T11-W-5,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T11-W-6,2,2,74,0,0.06202849958088852,0,0.7838784787004239
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-1,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-10,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-11,1,1,54,0,0.04522613065326633,0,0.8424217863511104
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-12,1,1,10,0,0.008375209380234505,0,0.9708188493242798
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-2,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-3,1,1,9,0,0.007537688442211055,0,0.9737369643918518
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-4,1,1,5,0,0.0041876046901172526,0,0.9854094246621399
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-5,1,1,84,0,0.07035175879396985,0,0.7548783343239495
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-6,1,1,7,0,0.005862646566164154,0,0.9795731945269958
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-7,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-8,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T12-W-9,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T13-W-1,1,1,9,0,0.007537688442211055,0,0.9737369643918518
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T13-W-2,1,1,2,0,0.0016750418760469012,0,0.994163769864856
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T13-W-3,1,1,13,0,0.010887772194304857,0,0.9620645041215636
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T13-W-4,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T13-W-5,2,2,2,0,0.0016764459346186086,0,0.9941588778027142
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T13-W-6,1,1,2,0,0.0016750418760469012,0,0.994163769864856
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T14-W-1,1,0,0,1,0,1,0
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T14-W-2,1,1,0,0,0,0,1
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T14-W-3,2,2,31,0,0.025984911986588432,0,0.9094626059420695
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T14-W-4,1,1,6,0,0.005025125628140704,0,0.9824913095945679
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T15-W-1,1,1,3,0,0.002512562814070352,0,0.9912456547972839
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T15-W-2,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T15-W-3,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T15-W-4,1,1,7,0,0.005862646566164154,0,0.9795731945269958
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T15-W-5,1,1,1,0,8.375209380234506e-4,0,0.997081884932428
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T15-W-6,1,1,50,0,0.04187604690117253,0,0.8540942466213985
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T16-W-1,1,1,4,0,0.0033500837520938024,0,0.9883275397297119
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T16-W-2,1,1,15,0,0.01256281407035176,0,0.9562282739864195
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T16-W-3,1,0,5,1,0.0041841004184100415,1,-0.014578365651384928
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T16-W-4,1,1,11,0,0.009212730318257957,0,0.9679007342567076
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-1,1,1,36,0,0.03015075376884422,0,0.8949478575674069
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-10,1,1,11,0,0.009212730318257957,0,0.9679007342567076
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-11,1,1,2,0,0.0016750418760469012,0,0.994163769864856
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-2,4,4,7,0,0.005877413937867338,0,0.9795217416164844
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-3,1,1,21,0,0.017587939698492462,0,0.9387195835809874
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-4,1,1,7,0,0.005862646566164154,0,0.9795731945269958
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-5,1,1,8,0,0.006700167504187605,0,0.9766550794594238
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-6,1,1,29,0,0.024288107202680067,0,0.9153746630404112
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-7,1,1,19,0,0.015912897822445562,0,0.9445558137161314
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-8,3,3,1,0,8.389261744966443e-4,0,0.9970769887662072
wav2vec2-large-xlsr-53_transformer-L11,wrm-pd,T17-W-9,1,1,58,0,0.048576214405360134,0,0.8307493260808223
